IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP6;IP_PROP12;IP_PROP5;IC_GROUP0;IC_GROUP1;IC_GROUP2
93;ЦЕНТР ОБРАБОТКИ ДАННЫХ СЛУЖБЫ БЕЗОПАСНОСТИ ПОЛЕТОВ МИНИСТЕРСТВА ОБОРОНЫ РФ;93;Y;;;/upload/iblock/adc/adc264b515dd3664f0eb4d32ce79ac61.jpg;<p><strong>Заказчик:</strong> Министерство обороны РФ</p><p><br></p><p> В рамках проекта компанией был построен Центр обработки данных и ситуационный центр, предназначенные для мониторинга обстановки военной авиацией, разбора полетов и инцидентов. Компанией осуществлена поставка и установка «тяжелой» техники – ленточной библиотеки, хранилища, серверов. </p>;html;;"<p>Для ситуационного центра построены конференц-залы, оснащенные оборудованием для проведения аудио- и видеоконференций, презентаций и переговоров любых уровней с системой синхронного перевода. Проведены открытая и закрытая телекоммуникационная сеть, а также режимная и городская телефония. В ходе реализации проекта объект оснащен системами СКУД, автоматического пожаротушения, кондиционирования, бесперебойного электропитания. Около 100 рабочих мест оснащены современной компьютерной и периферийной техникой.</p>

<div class=""more-project-tasks"" style=""display: block;"">
          <div class=""more-project-tasks-header"">Решенные задачи</div>
          <div class=""more-project-tasks-wrapper"">
              <div class=""more-project-tasks-left"">
                  <ul class=""more-project-tasks-list""><li>Интеграция систем управления архивированием и резервным копированием данных</li><li>Автоматизация управления и коллективной работы</li><li>Разграничение доступа к данным, полноценная защита хранимых данных</li></ul>
              </div>
              <div class=""more-project-tasks-right"">
                  <ul class=""more-project-tasks-list""><li>Интеграция систем информационной безопаности</li><li>Интеграция информационных систем</li></ul>
              </div>
          </div>
      </div>";html;;460;;;12;/upload/iblock/e12/e12219590144cb1ded2d97a203a992ae.jpg;;;
94;ГЛАВНЫЙ ХРАМ ВООРУЖЕННЫХ СИЛ РОССИЙСКОЙ ФЕДЕРАЦИИ;94;Y;;;/upload/iblock/f88/f88c2f8942dd2bdb7e4230704158cfdd.jpg;"<p><strong>Заказчик:</strong> ФГАУ ""УИСП"" Минобороны России</p><p><br></p><p>В июле 2019 года специалисты «Ин-Про» приступили к реализации масштабного проекта для Главного храма Вооруженных сил России, расположенного на территории «Военно-патриотического парка культуры и отдыха ВС РФ «Патриот», Московская область, г. Кубинка.</p>";html;;"В июле 2019 года специалисты «Ин-Про» приступили к реализации масштабного проекта для Главного храма Вооруженных сил России, расположенного на территории «Военно-патриотического парка культуры и отдыха ВС РФ «Патриот», Московская область, г. Кубинка.

<p>Площадь Объекта –10 950 кв. м.</p>
<p>Площадь прилегающей территории – 26,5 гектара.</p> 
<p>Площадь застройки основного здания Храма – 5600 кв. м.</p>
<p>Высота здания Храма – 95 м.</p> 
<p>Диаметр центрального купола– 19,45 м.</p>

Строительство Храма продолжалось 1,5 года и завершилось точно в срок – ко дню 75-тилетия Победы 9 мая 2020 года. 
В рамках реализации данного проекта выполнены работы по монтажу и пусконаладке следующих систем объекта:
<ul>
<li>системы электроснабжения здания;</li>
<li>заземление, молниезащита, система снеготаяния;</li>
<li>система контроля и управления доступом;</li> 
<li>система видеонаблюдения;</li>
<li>система охранной сигнализации;</li>
<li>архитектурная подсветка фасадов и интерьеров;</li>
<li>автоматическая противопожарная защита;</li>
<li>система автоматического пожаротушения;</li>
<li>система оповещения и управления эвакуацией;</li>
<li>система пожарной сигнализации;</li>
<li>система аэрозольного пожаротушения запотолочного пространства;</li>
<li>структурированная кабельная сеть;</li>
<li>локальная вычислительная сеть;</li>
<li>система эфирного телевидения;</li>
<li>часофикация.</li>
</ul>                                                                                     
Также была создана архитектурно-художественная подсветка фасада и интерьеров Храма. Смонтировано более 1900 светильников динамической фасадной подсветки, цвет которой меняется в соответствии с заложенными сценариями и астрономическими датчиками. Внутренняя художественная подсветка состоит из более 1100 разнообразных светильников, обеспечивается хоросами и бра авторской работы, светильниками завитражной подсветки и прожекторами, которые создают акцентное освещение элементов убранства храма. 
В данном проекте было задействовано более 100 квалифицированных сотрудников компании «Ин-Про», которые профессионально и точно в срок справились с поставленными задачами.";html;;20;;;9;/upload/iblock/71c/71c8fc992cc98367b0da97097f838dfd.jpg;;;
94;ГЛАВНЫЙ ХРАМ ВООРУЖЕННЫХ СИЛ РОССИЙСКОЙ ФЕДЕРАЦИИ;94;Y;;;/upload/iblock/f88/f88c2f8942dd2bdb7e4230704158cfdd.jpg;"<p><strong>Заказчик:</strong> ФГАУ ""УИСП"" Минобороны России</p><p><br></p><p>В июле 2019 года специалисты «Ин-Про» приступили к реализации масштабного проекта для Главного храма Вооруженных сил России, расположенного на территории «Военно-патриотического парка культуры и отдыха ВС РФ «Патриот», Московская область, г. Кубинка.</p>";html;;"В июле 2019 года специалисты «Ин-Про» приступили к реализации масштабного проекта для Главного храма Вооруженных сил России, расположенного на территории «Военно-патриотического парка культуры и отдыха ВС РФ «Патриот», Московская область, г. Кубинка.

<p>Площадь Объекта –10 950 кв. м.</p>
<p>Площадь прилегающей территории – 26,5 гектара.</p> 
<p>Площадь застройки основного здания Храма – 5600 кв. м.</p>
<p>Высота здания Храма – 95 м.</p> 
<p>Диаметр центрального купола– 19,45 м.</p>

Строительство Храма продолжалось 1,5 года и завершилось точно в срок – ко дню 75-тилетия Победы 9 мая 2020 года. 
В рамках реализации данного проекта выполнены работы по монтажу и пусконаладке следующих систем объекта:
<ul>
<li>системы электроснабжения здания;</li>
<li>заземление, молниезащита, система снеготаяния;</li>
<li>система контроля и управления доступом;</li> 
<li>система видеонаблюдения;</li>
<li>система охранной сигнализации;</li>
<li>архитектурная подсветка фасадов и интерьеров;</li>
<li>автоматическая противопожарная защита;</li>
<li>система автоматического пожаротушения;</li>
<li>система оповещения и управления эвакуацией;</li>
<li>система пожарной сигнализации;</li>
<li>система аэрозольного пожаротушения запотолочного пространства;</li>
<li>структурированная кабельная сеть;</li>
<li>локальная вычислительная сеть;</li>
<li>система эфирного телевидения;</li>
<li>часофикация.</li>
</ul>                                                                                     
Также была создана архитектурно-художественная подсветка фасада и интерьеров Храма. Смонтировано более 1900 светильников динамической фасадной подсветки, цвет которой меняется в соответствии с заложенными сценариями и астрономическими датчиками. Внутренняя художественная подсветка состоит из более 1100 разнообразных светильников, обеспечивается хоросами и бра авторской работы, светильниками завитражной подсветки и прожекторами, которые создают акцентное освещение элементов убранства храма. 
В данном проекте было задействовано более 100 квалифицированных сотрудников компании «Ин-Про», которые профессионально и точно в срок справились с поставленными задачами.";html;;20;;;9;/upload/iblock/2f0/2f0c55759ee6d4c68db49d605a79351f.jpg;;;
94;ГЛАВНЫЙ ХРАМ ВООРУЖЕННЫХ СИЛ РОССИЙСКОЙ ФЕДЕРАЦИИ;94;Y;;;/upload/iblock/f88/f88c2f8942dd2bdb7e4230704158cfdd.jpg;"<p><strong>Заказчик:</strong> ФГАУ ""УИСП"" Минобороны России</p><p><br></p><p>В июле 2019 года специалисты «Ин-Про» приступили к реализации масштабного проекта для Главного храма Вооруженных сил России, расположенного на территории «Военно-патриотического парка культуры и отдыха ВС РФ «Патриот», Московская область, г. Кубинка.</p>";html;;"В июле 2019 года специалисты «Ин-Про» приступили к реализации масштабного проекта для Главного храма Вооруженных сил России, расположенного на территории «Военно-патриотического парка культуры и отдыха ВС РФ «Патриот», Московская область, г. Кубинка.

<p>Площадь Объекта –10 950 кв. м.</p>
<p>Площадь прилегающей территории – 26,5 гектара.</p> 
<p>Площадь застройки основного здания Храма – 5600 кв. м.</p>
<p>Высота здания Храма – 95 м.</p> 
<p>Диаметр центрального купола– 19,45 м.</p>

Строительство Храма продолжалось 1,5 года и завершилось точно в срок – ко дню 75-тилетия Победы 9 мая 2020 года. 
В рамках реализации данного проекта выполнены работы по монтажу и пусконаладке следующих систем объекта:
<ul>
<li>системы электроснабжения здания;</li>
<li>заземление, молниезащита, система снеготаяния;</li>
<li>система контроля и управления доступом;</li> 
<li>система видеонаблюдения;</li>
<li>система охранной сигнализации;</li>
<li>архитектурная подсветка фасадов и интерьеров;</li>
<li>автоматическая противопожарная защита;</li>
<li>система автоматического пожаротушения;</li>
<li>система оповещения и управления эвакуацией;</li>
<li>система пожарной сигнализации;</li>
<li>система аэрозольного пожаротушения запотолочного пространства;</li>
<li>структурированная кабельная сеть;</li>
<li>локальная вычислительная сеть;</li>
<li>система эфирного телевидения;</li>
<li>часофикация.</li>
</ul>                                                                                     
Также была создана архитектурно-художественная подсветка фасада и интерьеров Храма. Смонтировано более 1900 светильников динамической фасадной подсветки, цвет которой меняется в соответствии с заложенными сценариями и астрономическими датчиками. Внутренняя художественная подсветка состоит из более 1100 разнообразных светильников, обеспечивается хоросами и бра авторской работы, светильниками завитражной подсветки и прожекторами, которые создают акцентное освещение элементов убранства храма. 
В данном проекте было задействовано более 100 квалифицированных сотрудников компании «Ин-Про», которые профессионально и точно в срок справились с поставленными задачами.";html;;20;;;10;/upload/iblock/71c/71c8fc992cc98367b0da97097f838dfd.jpg;;;
94;ГЛАВНЫЙ ХРАМ ВООРУЖЕННЫХ СИЛ РОССИЙСКОЙ ФЕДЕРАЦИИ;94;Y;;;/upload/iblock/f88/f88c2f8942dd2bdb7e4230704158cfdd.jpg;"<p><strong>Заказчик:</strong> ФГАУ ""УИСП"" Минобороны России</p><p><br></p><p>В июле 2019 года специалисты «Ин-Про» приступили к реализации масштабного проекта для Главного храма Вооруженных сил России, расположенного на территории «Военно-патриотического парка культуры и отдыха ВС РФ «Патриот», Московская область, г. Кубинка.</p>";html;;"В июле 2019 года специалисты «Ин-Про» приступили к реализации масштабного проекта для Главного храма Вооруженных сил России, расположенного на территории «Военно-патриотического парка культуры и отдыха ВС РФ «Патриот», Московская область, г. Кубинка.

<p>Площадь Объекта –10 950 кв. м.</p>
<p>Площадь прилегающей территории – 26,5 гектара.</p> 
<p>Площадь застройки основного здания Храма – 5600 кв. м.</p>
<p>Высота здания Храма – 95 м.</p> 
<p>Диаметр центрального купола– 19,45 м.</p>

Строительство Храма продолжалось 1,5 года и завершилось точно в срок – ко дню 75-тилетия Победы 9 мая 2020 года. 
В рамках реализации данного проекта выполнены работы по монтажу и пусконаладке следующих систем объекта:
<ul>
<li>системы электроснабжения здания;</li>
<li>заземление, молниезащита, система снеготаяния;</li>
<li>система контроля и управления доступом;</li> 
<li>система видеонаблюдения;</li>
<li>система охранной сигнализации;</li>
<li>архитектурная подсветка фасадов и интерьеров;</li>
<li>автоматическая противопожарная защита;</li>
<li>система автоматического пожаротушения;</li>
<li>система оповещения и управления эвакуацией;</li>
<li>система пожарной сигнализации;</li>
<li>система аэрозольного пожаротушения запотолочного пространства;</li>
<li>структурированная кабельная сеть;</li>
<li>локальная вычислительная сеть;</li>
<li>система эфирного телевидения;</li>
<li>часофикация.</li>
</ul>                                                                                     
Также была создана архитектурно-художественная подсветка фасада и интерьеров Храма. Смонтировано более 1900 светильников динамической фасадной подсветки, цвет которой меняется в соответствии с заложенными сценариями и астрономическими датчиками. Внутренняя художественная подсветка состоит из более 1100 разнообразных светильников, обеспечивается хоросами и бра авторской работы, светильниками завитражной подсветки и прожекторами, которые создают акцентное освещение элементов убранства храма. 
В данном проекте было задействовано более 100 квалифицированных сотрудников компании «Ин-Про», которые профессионально и точно в срок справились с поставленными задачами.";html;;20;;;10;/upload/iblock/2f0/2f0c55759ee6d4c68db49d605a79351f.jpg;;;
95;ЖИЛОЙ МИКРОРАЙОН ДЛЯ ВОЕННОСЛУЖАЩИХ В СЕВЕРОМОРСКЕ;95;Y;;;/upload/iblock/dcd/dcd1b7b2e92d7720d8a96fd6260daffb.jpg;<p><strong>Заказчик: </strong>АО «ГУОВ»</p><p><br></p><p>Компания «Ин-Про» выполнила проектно-изыскательские работы для строительства жилых домов в Североморске.<br></p>;html;;<p>Специалисты «Ин-Про» выполнили разработку проектной и рабочей документации, включая обмерные работы, инженерные изыскания и обследования для строительства 4 жилых домов на 560 квартир в Североморске. Эти здания возводятся в связи с реализацией федеральной целевой программы, направленной на обеспечение служебным жильем военнослужащих, реализуемой Министерством обороны РФ.</p>;html;;150;;;12;;;;
96;ВОЕННАЯ АКАДЕМИЯ РАКЕТНЫХ ВОЙСК В БАЛАШИХЕ;96;Y;;;/upload/iblock/80d/80d652ffb30fe1b63e60e17dea751f58.jpg;<p><strong>Заказчик: </strong> АО «ГУОВ»<br></p><p><br></p><p><strong>Общая площадь объекта – 150 000 м². </strong><br></p><p><br></p><p>В рамках строительства и реконструкции зданий и сооружений для размещения военной академии Ракетных войск стратегического назначения им. Петра Великого на территории военно-технического университета в Балашихе специалисты ООО «Ин-Про» выполнили работы по разработке проектной и рабочей документации внутренних инженерных систем, внутриплощадочных и наружных инженерных сетей.</p>;html;;"<p>На территории академии планируют полностью реконструировать автодром, два контрольно-пропускных пункта и котельную, а также построить заново новый Учебно-лабораторный комплекс, административное здание, здание музея РВСН, общежитие для курсантов на 300 мест, спортивный комплекс с бассейном и катком, учебно-научную лабораторию, пожарное депо и КПП для проезда грузовой техники.</p><p><br></p><p>Специалисты компании спроектировали для этих зданий и сооружений следующие системы:</p><p>— Теплоснабжение и водоснабжение;</p><p>— Электроснабжение;</p><p>— Водоотведение и канализация;</p><p>— Молниезащита;</p><p>— Вентиляция;</p><p>— Видеонаблюдение;</p><p>— Радиофикация;</p><p>— Телевидение, интернет, телефонизация;</p><p>— Охранная и охранно-пожарная сигнализация;</p><p>— Структурированная кабельная система;</p><p>— Локально вычислительная сеть;</p><p>— Точки доступа Wi-Fi;</p><p>— Система часофикации;</p><p>— Средства обеспечения информационной безопасности на автоматизированных рабочих местах.</p>";html;;160;;;9;;;;
97;ЗАВОД «СЕВМАШ» В СЕВЕРОДВИНСКЕ;97;Y;;;/upload/iblock/dce/dce88286e362e751355f78f2ee36512f.jpg;<p><strong>Заказчик:</strong> АО «Производственное объединение «Севмаш»<br></p><p><br></p><p>ООО «Ин-Про» и АО «Производственное объединение «Севмаш» (входит в состав АО «Объединенная судостроительная корпорация») заключили контракт на оснащение крупнейшего в России судостроительного комплекса защищенной системой видеонаблюдения (ЗСВН).</p>;html;;<p>В рамках проекта специалисты компании выполнили проектирование системы, а также монтажные и пуско-наладочные работы. Кроме того, осуществлены аттестация ЗСВН по требованиям безопасности, приемо-сдаточные испытания, специальные проверки оборудования, консультационные услуги по передаче в эксплуатацию системы.</p>;html;;170;;;9;;;;
97;ЗАВОД «СЕВМАШ» В СЕВЕРОДВИНСКЕ;97;Y;;;/upload/iblock/dce/dce88286e362e751355f78f2ee36512f.jpg;<p><strong>Заказчик:</strong> АО «Производственное объединение «Севмаш»<br></p><p><br></p><p>ООО «Ин-Про» и АО «Производственное объединение «Севмаш» (входит в состав АО «Объединенная судостроительная корпорация») заключили контракт на оснащение крупнейшего в России судостроительного комплекса защищенной системой видеонаблюдения (ЗСВН).</p>;html;;<p>В рамках проекта специалисты компании выполнили проектирование системы, а также монтажные и пуско-наладочные работы. Кроме того, осуществлены аттестация ЗСВН по требованиям безопасности, приемо-сдаточные испытания, специальные проверки оборудования, консультационные услуги по передаче в эксплуатацию системы.</p>;html;;170;;;10;;;;
98;НОВЫЙ ЗАВОД МЕЖДУНАРОДНОЙ КОМПАНИИ RUHRPUMPEN В РОССИИ;98;Y;;;/upload/iblock/aa6/aa6ebdd53091ed6801bce8502881b8ef.jpg;<p><strong>Заказчик:</strong> ООО «Рурпумпен Рус»</p><p><br></p><p>Специалисты ООО «Ин-Про» разработали рабочую документацию на подключение технологического оборудования нового завода компании RUHRPUMPEN в Солнечногорске.</p>;html;;"<p>RUHRPUMPEN является мировым производителем и поставщиком высокотехнологичных центробежных насосов и сопутствующих товаров для нужд нефтегазовой, химической и энергетической промышленности. В рамках строительства нового завода Заказчика ООО «Ин-Про» спроектировало:</p><p>— Принципиальные однолинейные схемы ГРЩ и ЩР;</p><p>— Кабельные конструкции;</p><p>— Распределительную сеть;<br></p><p>— Розеточную сеть;<br></p><p>— Принципиальную схему управления потенциалов;<br></p><p>— Защитное и функциональное заземление;<br></p><p>— Молниезащиту.<br></p><p><br></p>";html;;180;;;9;;;;
99;АДМИНИСТРАТИВНЫЙ И ОБЩЕСТВЕННО-ДЕЛОВОЙ КОМПЛЕКС «НЕВСКАЯ РАТУША»;99;Y;;;/upload/iblock/ffe/ffe273d3cf64b33eb96afe267bcfb22c.jpg;"<p>Заказчик: ЗАО ""Инженерная компания ""СЭМ""</p><p><br></p><p><strong>200 000 м² — Площадь объекта</strong><br></p><p><br></p><p>Специалисты компании «Ин-Про» выполняют работы по созданию инженерной инфраструктуры в главном корпусе нового бизнес-центра «Невская ратуша», где в 2017 году планируется разместить 24 комитета городской администрации.</p>";html;;"<p>Площадь объекта — 200 000 м². Рабочие помещения рассчитаны на 3000 сотрудников. Само здание — это трапеция на 8 этажей, внутри которой круглая башня на 10 этажей, еще на два этажа на башне возвышается стеклянный купол.</p><p><br></p><p>В РАМКАХ ПРОЕКТА:</p><p>— Выполняется монтаж автоматической пожарной  сигнализации и системы оповещения о пожаре;</p><p>— Выполняется монтаж автоматики противопожарной защиты;</p><p>— Выполняются пусконаладочные работы системы  противопожарной безопасности;</p><p>— Выполняется монтаж системы единого времени.</p>";html;;300;;;10;;;;
100;МНОГОПРОФИЛЬНАЯ КЛИНИКА В САНКТ-ПЕТЕРБУРГЕ;100;Y;;;/upload/iblock/2e4/2e483e0e62dcbe6d4e9eaa04cc52bcde.jpg;"<p><strong>Заказчик:</strong> Главное управление по проектированию АО ""ГУОВ""</p><p><br></p><p><strong>144 000 м² — Площадь объекта</strong><br></p><br><p>""Ин-Про"" спроектирует слаботочные системы в рамках строительства многопрофильной клиники в Выборгском районе города Санкт-Петербург, на территории военной части №60 Военно-медицинской академии имени С.М.Кирова.
</p>";html;;"<p>Специалистами компании выполняются проектные работы по следующим слаботочным системам на объекте:</p><p><br></p><p>— Система охранной сигнализации;</p><p>— Система видеонаблюдения;</p><p>— Система контроля и управления доступом;</p><p>— Структурированная кабельная система;</p><p>— Сеть передачи данных;</p><p>— Сеть единого времени;</p><p>— Сеть телевизионного вещания;</p><p>— Сеть проводного вещания;</p><p>— Система диспетчеризации;</p><p>— Система автоматики противопожарной защиты;</p><p>— Система пожарной сигнализации;</p><p>— Система оповещения и управления эвакуацией;</p><p>— Система автоматического пожаротушения.</p>";html;;210;;/upload/iblock/7fe/7fea65f862e8dbfd3a091556001f1045.jpg;9;;;;
101;НОВАЯ СЦЕНА АКАДЕМИЧЕСКОГО МАЛОГО ДРАМАТИЧЕСКОГО ТЕАТРА В САНКТ-ПЕТЕРБУРГЕ;101;Y;;;/upload/iblock/342/342e2ece17ce6d3d2801214e676dbcbb.jpg;"<p><strong>Заказчик: </strong>АО ""ТДМ""</p><p><br></p><p><strong>10 000 м² — Площадь объекта</strong><br></p><p><br></p><p>Компания «Ин-Про» примет участие в проектировании новой сцены Академического Малого Драматического Театра – Театра Европы.</p>";html;;"<p>24 мая 2016 года специалисты ООО «Ин-Про» приступили к реализации проекта для акционерного общества «Театрально-декорационные мастерские», которое выполняет строительство новой сцены МДТ на Звенигородской улице в Санкт-Петербурге. </p><p>Новая сцена Малого драматического театра будет отвечать всем современным театральным требованиям. В новом здании планируется разместить сцену-трансформер на 600 мест, камерную сцену на 75 мест, три репетиционных зала и даже спортивно-оздоровительный комплекс для актеров.<br></p><p>В рамках контракта ООО «Ин-Про» разработает рабочую документацию на проектирование следующих слаботочных систем возводимого объекта:</p><p><br></p><p>— Система контроля и управления доступом;</p><p>— Система пожарной сигнализации;</p><p>— Система сбора, обработки и отображения информации;</p><p>— Система радиофикации и оповещения по сигналам;</p><p>— Система эфирного и спутникового телевидения;</p><p>— Система передачи данных; </p><p>— Система теленаблюдения;</p><p>— Система телефонной связи;</p><p>— Система охранной сигнализации; </p><p>— Структурированная кабельная система;</p><p>— Система выявления диверсионно-террористических средств;</p><p>— Кабельная канализация слаботочных систем;</p><p>— Система оповещения и управления эвакуацией;</p><p>— Система автоматического водяного пожаротушения;</p><p>— Система автоматического газового пожаротушения;<br></p><p>— Наружные сети связи;</p><p>— Система оповещения по сигналам;</p><p>— Система охранного видеонаблюдения периметра и территории;</p><p>— Система охранной сигнализации периметра и территории;</p><p>— Система внутриплощадочной кабельной канализации.</p>";html;;220;;;9;;;;
102;РЕСПУБЛИКАНСКИЙ ПЕРИНАТАЛЬНЫЙ ЦЕНТР В ПЕТРОЗАВОДСКЕ;102;Y;;;/upload/iblock/c03/c0362178f3b2e12da11b55a361cc96e8.jpg;"<p><strong>Заказчик:</strong> ЗАО ""Строительно-монтажное управление №303""</p><p><br></p><p>Специалисты ""Ин-Про"" приняли участие в строительстве Республиканского перинатального центра в Петрозаводске.<br></p>";html;;"<p>В декабре 2016 года специалисты Ин-Про приступили к реализации масштабного проекта для нового перинатального центра (ПЦ), который строится в Петрозаводске в рамках Федеральной программы развития ПЦ в России. В состав медицинского учреждения вошли круглосуточный стационар на 130 мест, включая койки патологии беременных, родовое, неонатальное, гинекологическое отделения и поликлиника на 100 посещений в смену. ООО «Ин-Про» оснастило здание ПЦ системами электроснабжения и слаботочными системами.
Кроме того, здание пищеблока и прачечной оснащены электрооборудованием и электроосвещением. 
Реализована автоматизация инженерных систем, систем противопожарной защиты и противопожарного водопровода. Мастерские и гараж, два КПП, подземный переход между зданиями центра и кислородно-газификационная станция, относящиеся к медицинскому учреждению, также оснащены системой электроснабжения.<br></p>";html;;230;;;10;;;;
103;ОБЩЕСТВЕННАЯ ПРИЕМНАЯ МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ;103;Y;;;/upload/iblock/eeb/eebaae865cd535c2f0bfb302cb3a778f.jpg;"<p><strong>Заказчик:</strong> ООО Инженерное бюро ""Хоссер""</p><p><br></p><p>Специалисты ООО ""Ин-Про"" выполнили монтаж и пуско-наладку инженерных систем на объекте «Общественная приемная МО РФ» по адресу: Москва, Колымажный переулок, дом 14.<o:p></o:p></p><p><br></p>";html;;"<p>В рамках проекта были смонтированы и запущены в эксплуатацию следующие системы: </p><p>— Открытый сегмент сети передачи данных;</p><p>— Закрытый сегмент сети передачи данных;</p><p>— Открытый сегмент сетей связи;</p><p>— Закрытый сегмент сетей связи;</p><p>— Пожарная сигнализация;</p><p>— Система контроля управления доступом;</p><p>— Система оповещения управления эвакуацией;</p><p>— Система эфирного телевидения;</p><p>— Система охранной сигнализации.</p><p><br></p>";html;;250;;;10;;;;
104;ГЛАВНОЕ ЗДАНИЕ МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ;104;Y;;;/upload/iblock/a4f/a4feed0b00471de9896f42a4db9da5d6.jpg;"<p><strong>Заказчик:</strong> ООО Инженерное бюро ""Хоссер""</p><p><br></p><p>В рамках проекта, реализованного для нужд Министерства обороны РФ, ООО «Ин-Про» были выполнены работы по монтажу и пуско-наладке инженерных систем на объекте по адресу: Москва, ул. Знаменка, д.19, корп. 5.</p><p><br></p>";html;;"<p>В кратчайшие сроки и в сложных для реализации проекта условиях, вызванных нахождением сотрудников ведомства на рабочих местах, компания смонтировала и запустила в эксплуатацию следующие системы:</p><p>— Открытый сегмент сети передачи данных;</p><p>— Закрытый сегмент сети передачи данных;</p><p>— Пожарная сигнализация;</p><p>— Система контроля управления доступом;</p><p>— Система оповещения управления эвакуацией;</p><p>— Система эфирного телевидения;</p><p>— Система охранной сигнализации;</p><p>— Электроснабжение чиллеров, лифтов, приточной вентиляции, реконструкция ГРЩ, монтаж систем обогрева водостоков.</p><p><br></p>";html;;260;;;10;;;;
105;ТОРГОВО-РАЗВЛЕКАТЕЛЬНЫЙ КОМПЛЕКС;105;Y;;;/upload/iblock/a77/a7774b0d2589fee9356fbc12c7f3e73d.jpg;"<p><strong>Заказчик: </strong>ООО ""Ханкитек Инжиниринг""</p><p><br></p><p><strong>3 600 м² — Площадь объекта</strong><br></p><p><br></p><p>Специалисты ""Ин-Про"" выполнили работы по разработке рабочей документации для объекта ""Спортивный парк"", занимающего несколько этажей в новом торгово-развлекательном комплексе ""Пять Озер"".   </p>";html;;"<p>Для активной зоны парка, а также для офисов и административно-хозяйственного блока был разработан проект следующих инженерных систем и коммуникаций:</p><p>— Газовое пожаротушение;<br></p><p>— Система оповещения;</p><p>— Автоматическое управление противодымной защитой, огнезадерживающими клапанами, противопожарным водопроводом;</p><p>— Система пожарной сигнализации.</p><p><br></p><p>Все технические решения, заложенные в проект инженерных систем, соответствуют требованиям экологических, санитарно-гигиенических, противопожарных и других норм, действующих на территории Российской Федерации, и в полной мере обеспечивают безопасную эксплуатацию объекта. <br></p>";html;;270;;;9;;;;
106;ЦЕНТРАЛЬНЫЙ ГОСУДАРСТВЕННЫЙ АРХИВ САНКТ-ПЕТЕРБУРГА;106;Y;;;/upload/iblock/f3e/f3e6f781f80fe3fe2efa6d37843a34cc.jpg;<p><strong>Заказчик:</strong> Комитет по строительству Санкт-Петербурга</p><p><br></p><p>В рамках капитального ремонта зданий Центрального государственного архива Санкт-Петербурга на Варфоломеевской улице компания «Ин-Про» осуществила проектирование системы пожаротушения.</p>;html;;<p>В 2016 году Архивный комитет Санкт-Петербурга планирует осуществить капитальный ремонт зданий Архива с дооснащением комплексными системами обеспечения безопасности и модернизацией инженерных сетей и оборудования для дальнейшего безопасного размещения в них архивных фондов. В рамках подготовительных работ специалисты «Ин-Про» спроектировали систему пожаротушения одного из зданий.</p>;html;;280;;;9;;;;
